PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
153,2025-04-11,20:11:43,1,4,"Kirn, Griffin",822488,Left,WES_MOU,"Tatom, Jake",812471,Right,HOU_COU,Undefined,5,Bottom,0,2,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,80.41786,1.007831,3.900016,2673.532623,217.269705,1:15,5.24737,-3.80252,4.95383,-36.62537,7.46611,4.84012,3.14985,0.29161,75.03565,-5.605523,4.749481,0.477913,101.84692,27.071473,-16.843199,3328.371793,105.01509,56.71741,-32.73879,357.68562,355.77032,-17.649145,5.322072,-1.56382,3.78189,3.41954,50,5.31481,-8.15005,-116.67166,0.74511,-2.19865,17.83452,-26.8569,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,18f4a180-173b-11f0-b3ec-b7b50aa593bb,78.86886,87.46178,,5.38221,,,,2.20408,3.24084,-0.22879,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:11:43,2025-04-11T20:11:43.0470000-05:00,2025-04-12T01:11:43.0470000Z,FlyBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,40fc0f14-12af-4552-84e5-93e3011c2a10,55.55013,-117.517,8.91726,5.24933,2.01809,-13.42845,3.80338,-8.04583,-1.09932,172.549824,2.20635,127.26222,-29.41012,7.27967,-1.58101,0.30273,-0.04667,0.00475,-0.00022,3.24155,67.95899,-13.87266,-0.5178,0.56171,-0.23164,0.05462,-0.00662,0.00032,-0.22834,-38.54971,6.65456,-1.08415,0.16698,-0.03277,0.00695,-0.00093,5.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2025-04-11,20:12:30,2,1,"Kirn, Griffin",822488,Left,WES_MOU,"Climie, Cade",702691,Right,HOU_COU,Undefined,5,Bottom,1,0,0,Fastball,Sinker,InPlay,Undefined,FlyBall,HomeRun,0,1,,89.60526,-1.342808,4.355463,2119.757681,135.356733,10:30,5.48779,-3.42978,5.39126,-21.00324,14.81009,-13.42422,2.47509,-0.45841,81.37148,-5.268442,1.97795,0.430719,96.68778,33.697916,18.434522,4406.232629,100.82817,68.7262,43.97343,348.94222,314.00036,35.741556,5.246586,8.01819,8.18733,3.04986,50,5.35307,-9.26589,-129.62918,-3.76566,13.57742,28.321,-18.31028,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,34bdf920-173b-11f0-b3ec-b7b50aa593bb,87.51056,95.18699,,8.23378,,,,0.89737,2.46151,0.44778,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:12:30,2025-04-11T20:12:29.6600000-05:00,2025-04-12T01:12:29.6600000Z,FlyBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,5a9788f7-9571-4b8f-b6ba-0ca7af88d8f5,55.10875,-130.74057,14.1605,5.48675,-3.04713,-9.15514,3.42393,-9.7987,6.78871,213.626735,0.89801,111.90865,-26.83181,6.55354,-1.39626,0.26928,-0.04328,0.00458,-0.00022,2.46346,78.64535,-19.08166,1.30868,-0.09876,-0.04366,0.01825,-0.00263,0.00013,0.44725,37.32307,1.47698,-0.50281,0.06373,0.00971,-0.00507,0.00073,-4.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2025-04-11,20:13:23,3,1,"Kirn, Griffin",822488,Left,WES_MOU,"Cox, Tyler",831690,Right,HOU_COU,Undefined,5,Bottom,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.53243,-2.116253,5.797848,2251.70636,139.770445,10:45,5.43494,-3.41183,5.48739,-20.89832,14.08776,-10.94418,1.70241,1.11908,82.60777,-6.00498,3.863927,0.425715,,,,,,,,,,,,7.16705,8.04252,2.90976,50,5.2345,-12.78601,-130.71421,-5.5735,12.39415,27.67659,-18.26596,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,545a2ab0-173b-11f0-b3ec-b7b50aa593bb,88.53911,,,7.92466,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:13:23,2025-04-11T20:13:22.7530000-05:00,2025-04-12T01:13:22.7530000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,72de20c5-1dd3-45ef-ab4a-b730e5f659f5,55.01369,-131.7715,13.83829,5.43409,-4.87572,-9.13298,3.40725,-13.25949,6.19708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2025-04-11,20:13:40,3,2,"Kirn, Griffin",822488,Left,WES_MOU,"Cox, Tyler",831690,Right,HOU_COU,Undefined,5,Bottom,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.76446,0.533559,3.124906,2227.532413,138.040629,10:30,5.55262,-3.42639,5.32804,-17.6006,18.30643,-15.31375,4.58733,-1.76735,80.78999,-2.812873,0.410851,0.431282,,,,,,,,,,,,8.54847,9.32871,3.15467,50,5.58873,-6.36747,-129.92369,0.65799,14.44742,30.07962,-16.40801,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,5e8eede0-173b-11f0-b3ec-b7b50aa593bb,87.39634,,,8.97446,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:13:40,2025-04-11T20:13:40.0280000-05:00,2025-04-12T01:13:40.0280000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,939d4cef-d6f9-4123-9ec2-2cd6fa1b23b7,55.16884,-131.1149,15.03981,5.54981,1.30778,-8.204,3.41816,-6.93962,7.22371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2025-04-11,20:14:50,3,3,"Kirn, Griffin",822488,Left,WES_MOU,"Cox, Tyler",831690,Right,HOU_COU,Undefined,5,Bottom,1,2,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,,89.68526,-1.152193,4.51214,2162.516491,144.711173,10:45,5.4353,-3.39169,5.51511,-17.09166,18.62162,-12.29367,2.93009,-0.18814,81.08925,-4.402424,2.331569,0.430117,98.45859,2.530466,-9.680014,1188.22846,,,,67.88034,67.52959,-9.432876,0.493962,7.61835,10.12835,3.00634,50,5.3236,-9.69483,-129.71579,-3.14739,12.86403,29.40318,-15.07169,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,88a17f80-173b-11f0-b3ec-b7b50aa593bb,87.63302,3.2717,,8.59601,,,,1.56783,2.88509,0.19467,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:14:50,2025-04-11T20:14:50.4330000-05:00,2025-04-12T01:14:50.4330000Z,GroundBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,a1dcd84b-9071-4603-9220-d230df67ebe1,54.98537,-130.84097,14.70159,5.43301,-2.57064,-7.53584,3.38675,-10.18709,6.43201,4.557079,1.5822,141.82023,-19.20972,,,,,,,2.90606,5.80371,-23.74095,,,,,,,0.19326,-24.21917,2.64922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2025-04-11,20:15:31,4,1,"Kirn, Griffin",822488,Left,WES_MOU,"Jackson, Riley",803578,Right,HOU_COU,Undefined,5,Bottom,1,0,0,Fastball,Sinker,InPlay,Undefined,Bunt,Sacrifice,1,0,,89.44035,-0.953551,4.736684,2199.815618,140.22702,10:45,5.39177,-3.31248,5.45998,-16.90489,18.96044,-14.76717,3.08731,-0.09915,81.10468,-4.163026,2.120966,0.431031,47.15643,-4.697659,24.878841,1288.441967,,,,22.83416,22.58944,23.36742,0.312365,8.86741,10.20012,2.90485,50,5.29637,-10.06736,-129.37554,-2.68852,14.95543,28.23191,-14.97096,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,a0ba7950-173b-11f0-b3ec-b7b50aa593bb,87.44713,3.14971,,8.33566,,,,1.95238,3.14971,0.10021,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:15:31,2025-04-11T20:15:30.8800000-05:00,2025-04-12T01:15:30.8800000Z,GroundBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,e907042d-f466-4fc3-8ea3-07025428ba86,55.04107,-130.47094,14.11596,5.38942,-2.10764,-7.48548,3.30672,-10.64763,7.47771,230.915413,1.95322,62.49755,-5.27578,,,,,,,3.15057,-5.70054,-14.0492,,,,,,,0.10035,28.99288,-1.02725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2025-04-11,20:16:26,5,1,"Kirn, Griffin",822488,Left,WES_MOU,"Lugo, Aaron",822908,Right,HOU_COU,Undefined,5,Bottom,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.24978,-2.2747,5.88231,2278.092043,137.189425,10:30,5.40645,-3.47178,5.43864,-18.87867,16.53005,-14.18572,1.69073,0.87388,81.97377,-5.81779,3.377941,0.428279,,,,,,,,,,,,8.83898,9.32981,2.9596,50,5.19132,-12.77279,-130.2087,-5.82342,15.11704,28.31136,-16.21756,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,c17b54c0-173b-11f0-b3ec-b7b50aa593bb,88.00911,,,8.27601,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:16:26,2025-04-11T20:16:25.8160000-05:00,2025-04-12T01:16:25.8160000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,9e255e89-f691-45be-8abf-f250b8f3debe,55.06152,-131.30462,14.15568,5.40458,-5.19564,-8.10878,3.46536,-13.35796,7.55852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2025-04-11,20:16:45,5,2,"Kirn, Griffin",822488,Left,WES_MOU,"Lugo, Aaron",822908,Right,HOU_COU,Undefined,5,Bottom,2,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.88707,0.806398,2.151436,2663.015541,240.056892,2:00,5.24382,-3.75368,4.92648,-38.8212,9.34532,13.4454,2.77165,-0.59838,70.94948,-6.278718,4.51712,0.49951,,,,,,,,,,,,-5.96012,4.86744,3.53235,50,5.29074,-4.8017,-112.80186,0.24682,-7.62428,21.89392,-25.94754,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,cc9f32e0-173b-11f0-b3ec-b7b50aa593bb,75.45884,,,6.93759,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:16:45,2025-04-11T20:16:44.5970000-05:00,2025-04-12T01:16:44.5970000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,b9cbd8ca-3b31-4379-a1a2-df14e59d4b10,55.5717,-113.87815,10.94696,5.24726,1.52238,-12.97377,3.75918,-4.4269,-3.81214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2025-04-11,20:17:26,5,3,"Kirn, Griffin",822488,Left,WES_MOU,"Lugo, Aaron",822908,Right,HOU_COU,Undefined,5,Bottom,2,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.64981,-2.42115,5.440607,2350.346082,140.355596,10:45,5.40199,-3.52006,5.55608,-20.01151,14.6404,-11.21768,1.46051,0.64406,83.02838,-6.148763,3.453499,0.423677,,,,,,,,,,,,7.16709,8.39406,3.05612,50,5.1786,-11.9844,-131.00348,-6.24211,12.49505,26.84423,-17.53991,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,e51519c0-173b-11f0-b3ec-b7b50aa593bb,88.965,,,7.62143,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:17:26,2025-04-11T20:17:25.5480000-05:00,2025-04-12T01:17:25.5480000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,11a02bed-8ec8-43cb-9691-85445bcf364a,54.94557,-132.013,13.42211,5.40094,-5.58249,-8.76996,3.51564,-12.4543,6.24752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2025-04-11,20:18:10,5,4,"Kirn, Griffin",822488,Left,WES_MOU,"Lugo, Aaron",822908,Right,HOU_COU,Undefined,5,Bottom,2,2,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,78.74315,-0.609173,3.886935,2724.934797,223.539832,1:30,5.20858,-3.73167,5.03634,-36.25632,10.91575,8.84485,1.61115,0.67816,71.73508,-7.226383,5.442207,0.494326,,,,,,,,,,,,-3.19795,6.07658,3.35243,50,5.12177,-8.10112,-113.86028,-2.44441,-4.15784,22.77794,-24.27352,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,ffaafa70-173b-11f0-b3ec-b7b50aa593bb,76.25012,,,7.00807,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:18:10,2025-04-11T20:18:10.0690000-05:00,2025-04-12T01:18:10.0690000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,8dea42c2-95ce-471d-916d-6a80056e9e41,55.46214,-114.94779,11.38897,5.21081,-1.28549,-12.13676,3.73447,-7.90261,-2.07892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2025-04-11,20:18:33,5,5,"Kirn, Griffin",822488,Left,WES_MOU,"Lugo, Aaron",822908,Right,HOU_COU,Undefined,5,Bottom,2,2,2,Fastball,Four-Seam,InPlay,Undefined,Popup,Out,1,0,,90.91778,-1.337423,4.82735,2269.984974,137.93678,10:30,5.37765,-3.45383,5.48548,-17.06662,17.74899,-14.91139,2.69945,-0.16921,82.18601,-4.576545,2.185083,0.424677,84.50064,60.014368,13.784044,,98.14847,138.41749,49.66759,181.86362,77.78057,30.2104,5.870649,9.01115,9.71453,3.04025,50,5.24886,-10.4274,-131.43084,-3.62309,15.62734,30.08006,-15.32689,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,0d867e80-173c-11f0-b3ec-b7b50aa593bb,88.75562,138.97997,,8.73177,,,,1.41365,2.39094,-0.25741,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:18:33,2025-04-11T20:18:33.3880000-05:00,2025-04-12T01:18:33.3880000Z,Popup,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Sauve, Logan",702524,Right,WES_MOU,bfd7fe88-ae9f-4765-a2a7-34eaff484d9d,55.01499,-132.57364,15.04003,5.37544,-3.04079,-7.66345,3.44768,-11.02111,7.81367,196.88702,1.41885,60.04493,-18.85158,4.97179,-0.53861,-0.12268,0.0547,-0.00759,0.00037,2.37232,107.64704,-26.98052,3.90487,-1.19423,0.30755,-0.04785,0.00362,-9.00E-05,-0.25341,14.70105,2.8885,-1.54434,0.4193,-0.05526,-0.00059,0.00095,-7.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2025-04-11,20:21:01,1,1,"Hoffman, Kendall",825929,Right,HOU_COU,"King, Skylar",703455,Left,WES_MOU,Undefined,6,Top,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.36893,1.258638,-1.486207,2406.781494,55.75082,7:45,5.57693,1.25587,5.62163,-48.70125,-2.78284,-6.14902,2.69368,-0.64384,72.06761,-7.644099,-2.58468,0.487714,,,,,,,,,,,,2.70461,-1.3315,-1.12504,50,5.65292,3.18832,-113.81312,0.88819,3.5478,20.87479,-33.92063,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,65be91f0-173c-11f0-b3ec-b7b50aa593bb,77.28397,,,6.30132,,,,,,,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:21:01,2025-04-11T20:21:01.3570000-05:00,2025-04-12T01:21:01.3570000Z,,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,90ae0b2c-5961-43db-9cf7-0dbb2e262638,54.88066,-114.7048,10.4374,5.58403,2.33714,-16.96031,-1.258,3.03678,1.7739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2025-04-11,20:21:15,1,2,"Hoffman, Kendall",825929,Right,HOU_COU,"King, Skylar",703455,Left,WES_MOU,Undefined,6,Top,0,0,1,Slider,Curveball,InPlay,Undefined,LineDrive,Double,0,0,,78.94552,0.458486,-0.372296,2581.73541,46.064666,7:30,5.63351,1.35896,5.42209,-49.34751,-3.86075,-5.43465,1.95071,0.55733,72.81535,-8.510442,-1.341184,0.485416,101.87365,12.923941,7.797049,959.961615,108.72978,22.37745,16.66734,298.24758,297.95082,10.748329,2.944044,2.64843,-1.69839,-1.32195,50,5.63949,0.95676,-114.70597,-0.77386,3.53311,20.96111,-34.43977,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,6da59490-173c-11f0-b3ec-b7b50aa593bb,77.64979,26.40952,,6.13017,,,,1.39266,1.97132,-0.54217,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:21:15,2025-04-11T20:21:14.5690000-05:00,2025-04-12T01:21:14.5690000Z,LineDrive,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,9a0cedb4-f36f-401d-8532-b9681fc39887,55.08117,-115.63077,10.48056,5.64012,0.7456,-17.21989,-1.36072,0.80088,1.76656,201.794323,1.39282,144.27502,-26.5156,6.05515,-1.12309,0.16131,-0.01854,0.00191,-0.00013,1.97102,33.4327,-10.67361,-0.75549,0.12293,0.05523,-0.02694,0.00487,-0.00033,-0.54231,19.76397,0.97777,-0.83156,0.18657,-0.00329,-0.00792,0.0017,-0.00011,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2025-04-11,20:21:59,2,1,"Hoffman, Kendall",825929,Right,HOU_COU,"Sauve, Logan",702524,Right,WES_MOU,Undefined,6,Top,0,0,0,Sinker,Sinker,InPlay,Undefined,LineDrive,Single,0,0,,89.83064,-0.37314,-2.720365,2242.841106,236.75572,2:00,5.23795,1.308,5.82046,-24.20623,11.06186,14.91729,2.87344,0.0199,80.85503,-4.925516,-0.049186,0.427427,99.7896,4.647156,24.891064,3471.131184,,,,118.30957,118.30957,29.31962,0.921292,-8.49587,6.13288,-1.0942,50,5.19324,5.53681,-130.17921,-1.65199,-14.34546,31.41356,-21.81856,HOU_COU,WES_MOU,UofHouston,D1,BIG12,20250411-UofHouston-1,88037550-173c-11f0-b3ec-b7b50aa593bb,88.18447,4.80993,,8.97561,,,,0.4143,2.73159,0.03224,9213d888-0cbc-4f37-a1cd-4df0d56ba8dc,2025-04-12,1:21:59,2025-04-11T20:21:58.9100000-05:00,2025-04-12T01:21:58.9100000Z,GroundBall,v3,3030,5327,11 April 2025 19:30-wvirginia@houston,"Jackson, Riley",803578,Right,HOU_COU,30517b84-281d-4213-87f4-16f60c9e5412,54.67873,-131.30338,15.70678,5.23839,-0.87119,-10.90928,-1.30153,6.05018,-7.17273,266.5118,0.55323,130.26004,-20.65532,,,,,,,2.77892,11.15699,-15.43514,,,,,,,-0.02015,62.19518,0.82365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
